t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790100803.980,java-order-service,1.89,291084697.6,27.11,38
1790100803.980,java-product-service,4.21,347288371.2,32.34,43
1790100803.980,java-user-service,6.75,400870604.8,37.34,44
1790100803.980,research-postgres,0.28,137468313.6,12.80,44
1790100803.980,research-redis,0.72,40003174.4,7.45,8
1790100808.094,java-order-service,4.19,291818700.8,27.18,38
1790100808.094,java-product-service,5.32,347812659.2,32.39,43
1790100808.094,java-user-service,9.51,401604608.0,37.40,44
1790100808.094,research-postgres,0.09,137678028.8,12.82,44
1790100808.094,research-redis,0.87,39961231.36,7.44,8
1790100812.262,java-order-service,1.24,291713843.2,27.17,38
1790100812.262,java-product-service,7.93,348022374.4,32.41,43
1790100812.262,java-user-service,11.33,401499750.4,37.40,44
1790100812.262,research-postgres,0.1,137258598.4,12.79,44
1790100812.262,research-redis,0.85,39908802.56,7.43,8
1790100816.436,java-order-service,1.59,291608985.6,27.16,38
1790100816.436,java-product-service,13.5,348022374.4,32.41,43
1790100816.436,java-user-service,8.64,401709465.6,37.41,44
1790100816.436,research-postgres,0.16,137258598.4,12.79,44
1790100816.436,research-redis,1.19,39887831.04,7.43,8
1790100820.601,java-order-service,1.9,292238131.2,27.22,38
1790100820.601,java-product-service,12.2,348127232.0,32.42,43
1790100820.601,java-user-service,21.29,401499750.4,37.40,44
1790100820.601,research-postgres,0.16,137468313.6,12.80,44
1790100820.601,research-redis,1.26,40286289.92,7.50,8
1790100824.743,java-order-service,1.51,292447846.4,27.24,38
1790100824.743,java-product-service,18.88,349175808.0,32.52,43
1790100824.743,java-user-service,26.37,402233753.6,37.46,44
1790100824.743,research-postgres,0.95,137782886.4,12.84,44
1790100824.743,research-redis,0.9,40160460.8,7.48,8
1790100828.885,java-order-service,4.01,292028416.0,27.19,38
1790100828.885,java-product-service,12.84,349070950.4,32.51,43
1790100828.885,java-user-service,14.71,402862899.2,37.52,44
1790100828.885,research-postgres,0.06,137363456.0,12.79,44
1790100828.885,research-redis,3.11,40129003.52,7.47,8
1790100833.038,java-order-service,2.14,292867276.8,27.28,38
1790100833.038,java-product-service,18.49,349700096.0,32.57,43
1790100833.038,java-user-service,22.37,402653184.0,37.50,44
1790100833.038,research-postgres,0.07,137992601.6,12.86,44
1790100833.038,research-redis,1.21,39678115.84,7.39,8
1790100837.158,java-order-service,1.82,292867276.8,27.27,38
1790100837.158,java-product-service,27.78,350434099.2,32.63,43
1790100837.158,java-user-service,24.61,402862899.2,37.52,44
1790100837.158,research-postgres,0.09,139460608.0,12.99,44
1790100837.158,research-redis,1.21,39646658.56,7.39,8
1790100841.278,java-order-service,1.4,293496422.4,27.34,38
1790100841.278,java-product-service,40.09,352531251.2,32.84,50
1790100841.278,java-user-service,33.85,404121190.4,37.63,48
1790100841.278,research-postgres,0.05,139146035.2,12.96,44
1790100841.278,research-redis,1.74,40118517.76,7.47,8
1790100845.401,java-order-service,0.7,293496422.4,27.34,38
1790100845.401,java-product-service,42.04,357459558.4,33.29,53
1790100845.401,java-user-service,43.28,405903769.6,37.80,54
1790100845.401,research-postgres,0.09,139355750.4,12.98,44
1790100845.401,research-redis,2.41,39552286.72,7.37,8
1790100849.519,java-order-service,0.69,293391564.8,27.32,38
1790100849.519,java-product-service,73.97,363331584.0,33.84,55
1790100849.519,java-user-service,66.71,409259212.8,38.11,59
1790100849.519,research-postgres,1.39,139146035.2,12.96,44
1790100849.519,research-redis,3.88,40045117.44,7.46,8
1790100853.639,java-order-service,1.75,293601280.0,27.34,38
1790100853.639,java-product-service,35.14,368259891.2,34.30,61
1790100853.639,java-user-service,58.63,410832076.8,38.26,68
1790100853.639,research-postgres,0.04,139250892.8,12.96,44
1790100853.639,research-redis,2.9,39887831.04,7.43,8
1790100857.740,java-order-service,4.96,296537292.8,27.61,40
1790100857.740,java-product-service,25.36,370461900.8,34.50,75
1790100857.740,java-user-service,50.61,412090368.0,38.38,74
1790100857.740,research-postgres,0.06,139250892.8,12.96,44
1790100857.740,research-redis,3.35,39877345.28,7.43,8
1790100861.857,java-order-service,1.03,294649856.0,27.45,38
1790100861.857,java-product-service,25.11,371825049.6,34.63,80
1790100861.857,java-user-service,33.16,412404940.8,38.41,80
1790100861.857,research-postgres,0.08,139146035.2,12.96,44
1790100861.857,research-redis,2.85,40202403.84,7.49,8
1790100865.996,java-order-service,1.52,294964428.8,27.47,38
1790100865.996,java-product-service,32.54,373188198.4,34.76,89
1790100865.996,java-user-service,41.2,411461222.4,38.32,89
1790100865.996,research-postgres,0.05,143864627.2,13.40,46
1790100865.996,research-redis,3.35,39835402.24,7.42,8
1790100870.121,java-order-service,2.14,294754713.6,27.45,38
1790100870.121,java-product-service,22.85,375599923.2,34.98,97
1790100870.121,java-user-service,41.27,412509798.4,38.42,91
1790100870.121,research-postgres,0.08,143340339.2,13.35,46
1790100870.121,research-redis,3.01,40087060.48,7.47,8
1790100874.251,java-order-service,0.92,295069286.4,27.48,38
1790100874.251,java-product-service,26.05,376963072.0,35.11,97
1790100874.251,java-user-service,36.24,412404940.8,38.41,98
1790100874.251,research-postgres,0.08,142816051.2,13.30,46
1790100874.251,research-redis,3.02,39908802.56,7.43,8
1790100878.421,java-order-service,2.84,295279001.6,27.50,38
1790100878.421,java-product-service,25.78,376963072.0,35.11,97
1790100878.421,java-user-service,47.83,412824371.2,38.45,98
1790100878.421,research-postgres,0.79,143445196.8,13.36,46
1790100878.421,research-redis,3.51,40076574.72,7.46,8
1790100882.593,java-order-service,1.75,295069286.4,27.48,38
1790100882.593,java-product-service,25.49,377382502.4,35.15,97
1790100882.593,java-user-service,48.28,412824371.2,38.45,98
1790100882.593,research-postgres,0.09,143340339.2,13.35,46
1790100882.593,research-redis,3.38,39929774.08,7.44,8
1790100886.742,java-order-service,1.45,295383859.2,27.51,38
1790100886.742,java-product-service,23.54,376858214.4,35.10,97
1790100886.742,java-user-service,36.4,412824371.2,38.45,98
1790100886.742,research-postgres,0.16,143654912.0,13.38,46
1790100886.742,research-redis,3.11,39720058.88,7.40,8
1790100890.902,java-order-service,1.09,295698432.0,27.54,38
1790100890.902,java-product-service,30.22,377277644.8,35.14,97
