t,service,latency_ms
1790100538.809,java-user-service,14.008
1790100538.822,java-product-service,11.285
1790100538.834,java-order-service,10.137
1790100543.867,java-user-service,23.209
1790100543.884,java-product-service,12.499
1790100543.900,java-order-service,11.170
1790100549.084,java-user-service,182.317
1790100549.094,java-product-service,7.724
1790100549.105,java-order-service,7.790
1790100554.392,java-user-service,275.126
1790100554.403,java-product-service,7.477
1790100554.416,java-order-service,7.983
1790100559.689,java-user-service,261.806
1790100559.701,java-product-service,7.889
1790100559.713,java-order-service,6.619
1790100565.081,java-user-service,360.687
1790100565.092,java-product-service,6.420
1790100565.101,java-order-service,5.156
1790100570.992,java-user-service,886.431
1790100571.002,java-product-service,7.836
1790100571.010,java-order-service,6.341
1790100576.285,java-user-service,270.973
1790100576.295,java-product-service,6.996
1790100576.306,java-order-service,6.690
1790100582.993,java-user-service,1674.820
1790100583.005,java-product-service,9.217
1790100583.019,java-order-service,9.464
1790100588.982,java-user-service,950.632
1790100588.994,java-product-service,8.978
1790100589.005,java-order-service,6.963
1790100596.893,java-user-service,2876.657
1790100596.908,java-product-service,8.538
1790100596.920,java-order-service,8.140
1790100605.892,java-user-service,3962.245
1790100605.905,java-product-service,8.832
1790100605.917,java-order-service,7.578
1790100615.370,java-user-service,4442.027
1790100615.384,java-product-service,10.828
1790100615.394,java-order-service,5.789
1790100625.406,java-user-service,5003.957
1790100625.413,java-product-service,7.175
1790100625.424,java-order-service,6.176
1790100635.440,java-user-service,5003.565
1790100635.447,java-product-service,6.931
1790100635.457,java-order-service,5.695
1790100645.468,java-user-service,5003.666
1790100645.482,java-product-service,13.913
1790100645.491,java-order-service,5.410
1790100655.496,java-user-service,5001.481
1790100655.502,java-product-service,5.773
1790100655.512,java-order-service,5.727
1790100665.528,java-user-service,5003.676
1790100665.534,java-product-service,5.909
1790100665.543,java-order-service,5.705
1790100675.552,java-user-service,5003.255
1790100675.560,java-product-service,7.647
1790100675.585,java-order-service,20.171
1790100685.601,java-user-service,5003.606
1790100685.609,java-product-service,7.421
1790100685.619,java-order-service,6.219
1790100695.630,java-user-service,5003.586
1790100695.638,java-product-service,7.774
1790100695.649,java-order-service,6.301
1790100705.664,java-user-service,5004.528
1790100705.685,java-product-service,20.644
1790100705.695,java-order-service,6.161
1790100715.711,java-user-service,5004.132
1790100715.720,java-product-service,8.847
1790100715.732,java-order-service,7.605
1790100725.746,java-user-service,5004.728
1790100725.756,java-product-service,9.430
1790100725.767,java-order-service,6.283
1790100735.777,java-user-service,5002.247
1790100735.784,java-product-service,7.527
1790100735.795,java-order-service,6.760
1790100745.809,java-user-service,5004.530
1790100745.816,java-product-service,7.004
1790100745.827,java-order-service,6.189
1790100755.843,java-user-service,5003.823
1790100755.851,java-product-service,8.133
1790100755.861,java-order-service,6.257
