t,service,latency_ms,status
1790114244.068,java-user-service,4.566,200
1790114244.079,java-product-service,11.184,200
1790114244.088,java-order-service,8.439,200
1790114244.605,java-user-service,11.776,200
1790114244.616,java-product-service,11.338,200
1790114244.623,java-order-service,6.324,200
1790114245.139,java-user-service,10.986,200
1790114245.145,java-product-service,6.246,200
1790114245.150,java-order-service,5.077,200
1790114245.658,java-user-service,4.564,200
1790114245.661,java-product-service,3.258,200
1790114245.664,java-order-service,2.825,200
1790114246.173,java-user-service,3.854,200
1790114246.176,java-product-service,3.040,200
1790114246.180,java-order-service,4.503,200
1790114246.695,java-user-service,11.248,200
1790114246.703,java-product-service,7.847,200
1790114246.711,java-order-service,8.055,200
1790114247.226,java-user-service,11.600,200
1790114247.235,java-product-service,8.502,200
1790114247.241,java-order-service,5.903,200
1790114247.755,java-user-service,9.343,200
1790114247.762,java-product-service,6.321,200
1790114247.767,java-order-service,4.955,200
1790114248.276,java-user-service,5.052,200
1790114248.280,java-product-service,3.478,200
1790114248.283,java-order-service,3.459,200
1790114248.797,java-user-service,11.361,200
1790114248.806,java-product-service,8.445,200
1790114248.812,java-order-service,6.358,200
1790114249.327,java-user-service,9.100,200
1790114249.335,java-product-service,8.620,200
1790114249.344,java-order-service,8.456,200
1790114249.856,java-user-service,9.482,200
1790114249.864,java-product-service,8.021,200
1790114249.871,java-order-service,6.567,200
1790114250.383,java-user-service,10.608,200
1790114250.391,java-product-service,8.213,200
1790114250.398,java-order-service,7.027,200
1790114250.911,java-user-service,9.049,200
1790114250.918,java-product-service,6.987,200
1790114250.924,java-order-service,5.128,200
1790114251.436,java-user-service,10.459,200
1790114251.444,java-product-service,8.187,200
1790114251.451,java-order-service,6.453,200
1790114251.964,java-user-service,10.376,200
1790114251.971,java-product-service,6.944,200
1790114251.977,java-order-service,6.197,200
1790114252.485,java-user-service,5.999,200
1790114252.489,java-product-service,3.941,200
1790114252.494,java-order-service,4.235,200
1790114253.009,java-user-service,11.658,200
1790114253.019,java-product-service,9.158,200
1790114253.025,java-order-service,6.758,200
1790114253.540,java-user-service,10.424,200
1790114253.548,java-product-service,8.307,200
1790114253.556,java-order-service,7.143,200
1790114254.069,java-user-service,9.981,200
1790114254.076,java-product-service,7.026,200
1790114254.082,java-order-service,6.373,200
1790114254.593,java-user-service,9.862,200
1790114254.602,java-product-service,8.904,200
1790114254.612,java-order-service,10.042,200
1790114255.127,java-user-service,11.088,200
1790114255.135,java-product-service,7.860,200
1790114255.141,java-order-service,6.329,200
1790114255.645,java-user-service,3.454,200
1790114255.647,java-product-service,2.483,200
1790114255.650,java-order-service,2.503,200
1790114256.160,java-user-service,9.248,200
1790114256.168,java-product-service,7.838,200
1790114256.175,java-order-service,7.685,200
1790114256.692,java-user-service,11.711,200
1790114256.700,java-product-service,7.214,200
1790114256.706,java-order-service,6.366,200
1790114257.218,java-user-service,6.493,200
1790114257.223,java-product-service,4.858,200
1790114257.228,java-order-service,5.109,200
1790114257.743,java-user-service,12.122,200
1790114257.751,java-product-service,8.383,200
1790114257.758,java-order-service,6.649,200
1790114258.274,java-user-service,11.459,200
1790114258.281,java-product-service,7.617,200
1790114258.287,java-order-service,6.082,200
1790114258.799,java-user-service,10.472,200
1790114258.807,java-product-service,8.322,200
1790114258.817,java-order-service,9.758,200
1790114259.323,java-user-service,4.591,200
1790114259.326,java-product-service,3.088,200
1790114259.330,java-order-service,4.097,200
1790114259.844,java-user-service,9.298,200
1790114259.852,java-product-service,7.479,200
1790114259.858,java-order-service,6.176,200
1790114260.371,java-user-service,12.509,200
