t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790099298.293,java-order-service,1.87,278606643.2,25.95,38
1790099298.293,java-product-service,5.78,380947660.8,35.48,43
1790099298.293,java-user-service,25.53,369832755.2,34.45,44
1790099298.293,research-postgres,0.08,137363456.0,12.79,44
1790099298.293,research-redis,0.86,40013660.16,7.45,8
1790099302.445,java-order-service,4.75,284164096.0,26.47,39
1790099302.445,java-product-service,5.45,382205952.0,35.60,43
1790099302.445,java-user-service,9.88,369832755.2,34.45,44
1790099302.445,research-postgres,0.17,137258598.4,12.79,44
1790099302.445,research-redis,0.84,40233861.12,7.49,8
1790099305.598,java-order-service,4.46,284164096.0,26.47,39
1790099305.598,java-product-service,5.75,382730240.0,35.65,43
1790099305.598,java-user-service,14.61,369832755.2,34.45,44
1790099305.598,research-postgres,3.46,137678028.8,12.82,44
1790099305.598,research-redis,0.77,40160460.8,7.48,8
1790099309.769,java-order-service,1.82,284478668.8,26.50,39
1790099309.769,java-product-service,2.56,383044812.8,35.68,43
1790099309.769,java-user-service,20.46,369937612.8,34.45,44
1790099309.769,research-postgres,0.3,137573171.2,12.81,44
1790099309.769,research-redis,0.86,40129003.52,7.48,8
1790099313.935,java-order-service,2.67,284793241.6,26.52,39
1790099313.935,java-product-service,2.83,383359385.6,35.70,43
1790099313.935,java-user-service,27.12,370671616.0,34.52,44
1790099313.935,research-postgres,0.37,137678028.8,12.82,44
1790099313.935,research-redis,0.65,39940259.84,7.44,8
1790099318.093,java-order-service,1.6,285527244.8,26.59,39
1790099318.093,java-product-service,2.6,383464243.2,35.71,43
1790099318.093,java-user-service,11.81,371510476.8,34.60,44
1790099318.093,research-postgres,0.43,137782886.4,12.83,44
1790099318.093,research-redis,0.55,39887831.04,7.43,8
1790099322.241,java-order-service,9.69,286995251.2,26.73,39
1790099322.241,java-product-service,4.44,383673958.4,35.73,43
1790099322.241,java-user-service,28.78,372034764.8,34.64,44
1790099322.241,research-postgres,0.32,137887744.0,12.84,44
1790099322.241,research-redis,0.72,39762001.92,7.41,8
1790099326.399,java-order-service,7.43,288358400.0,26.85,39
1790099326.399,java-product-service,3.02,383359385.6,35.71,43
1790099326.399,java-user-service,35.78,371615334.4,34.61,44
1790099326.399,research-postgres,0.46,137782886.4,12.83,44
1790099326.399,research-redis,0.55,40265318.4,7.50,8
1790099330.585,java-order-service,9.23,289092403.2,26.92,39
1790099330.585,java-product-service,4.06,383988531.2,35.76,43
1790099330.585,java-user-service,15.29,372034764.8,34.65,44
1790099330.585,research-postgres,0.77,138097459.2,12.86,44
1790099330.585,research-redis,0.4,40149975.04,7.48,8
1790099334.763,java-order-service,8.49,289826406.4,26.99,39
1790099334.763,java-product-service,2.1,384407961.6,35.80,43
1790099334.763,java-user-service,23.72,372454195.2,34.68,44
1790099334.763,research-postgres,2.32,137992601.6,12.85,44
1790099334.763,research-redis,2.24,39583744.0,7.37,8
1790099338.917,java-order-service,5.15,290665267.2,27.07,39
1790099338.917,java-product-service,7.56,384722534.4,35.83,43
1790099338.917,java-user-service,26.37,372454195.2,34.69,44
1790099338.917,research-postgres,0.81,137573171.2,12.81,44
1790099338.917,research-redis,0.55,39772487.68,7.41,8
1790099343.059,java-order-service,4.57,291084697.6,27.11,39
1790099343.059,java-product-service,4.18,385037107.2,35.86,43
1790099343.059,java-user-service,36.77,373188198.4,34.75,44
1790099343.059,research-postgres,0.54,137678028.8,12.82,44
1790099343.059,research-redis,0.78,39541800.96,7.36,8
1790099347.179,java-order-service,5.98,292552704.0,27.24,39
1790099347.179,java-product-service,6.76,385666252.8,35.91,43
1790099347.179,java-user-service,57.29,373188198.4,34.76,45
1790099347.179,research-postgres,0.63,137573171.2,12.81,44
1790099347.179,research-redis,0.49,40181432.32,7.49,8
1790099351.300,java-order-service,6.93,294020710.4,27.39,39
1790099351.300,java-product-service,3.62,385875968.0,35.94,43
1790099351.300,java-user-service,30.67,372663910.4,34.70,44
1790099351.300,research-postgres,0.63,137363456.0,12.80,44
1790099351.300,research-redis,0.61,39940259.84,7.44,8
1790099355.422,java-order-service,10.03,295069286.4,27.48,39
1790099355.422,java-product-service,4.41,386400256.0,35.98,43
1790099355.422,java-user-service,34.4,373397913.6,34.77,44
1790099355.422,research-postgres,1.95,137573171.2,12.81,44
1790099355.422,research-redis,1.44,40003174.4,7.45,8
1790099359.543,java-order-service,7.72,296013004.8,27.57,39
1790099359.543,java-product-service,5.29,387134259.2,36.05,43
