t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790103862.581,nan,44269568.0
1790103866.701,0.7197311825558318,46415872.0
1790103870.869,1.199127884952905,48054272.0
1790103875.036,0.9717171794396863,48267264.0
1790103879.155,1.458499499177002,49446912.0
1790103883.269,1.7077927067448273,50003968.0
1790103887.368,1.703416716455804,50315264.0
1790103891.477,1.4577907370381071,50479104.0
1790103895.583,2.1945199229549477,51232768.0
1790103899.694,2.1891077831563646,51838976.0
1790103903.799,1.9525405044814623,52297728.0
1790103907.902,1.9443404509393272,49659904.0
1790103912.017,1.459874207225504,50069504.0
1790103916.126,1.9490521742014537,49168384.0
1790103920.224,1.9457387455185802,50610176.0
1790103924.343,1.686171244990254,50642944.0
1790103928.487,1.9429582278623907,51216384.0
1790103932.612,1.9300343098093722,51445760.0
1790103936.757,2.411067157322171,51740672.0
1790103940.904,1.9336562852355792,51855360.0
1790103945.038,1.685984755801162,52117504.0
1790103949.100,1.9711177457761988,51609600.0
1790103953.252,2.1444705772477484,51642368.0
1790103957.449,2.17068117163435,51838976.0
1790103961.595,1.6843069514418045,52051968.0
1790103965.751,1.923290946084289,52166656.0
1790103969.911,2.149992117380858,49414144.0
1790103974.097,1.676252819386712,49299456.0
1790103978.273,1.677229165517011,49496064.0
1790103982.446,1.68621521054826,49643520.0
1790103986.597,1.9369029404999107,49659904.0
1790103990.725,1.6897009035256316,49676288.0
1790103994.865,2.178908772874842,49840128.0
1790103999.001,2.18614700839653,49807360.0
1790104003.115,1.4591428730959517,50135040.0
1790104007.230,1.9436468982276416,50249728.0
1790104011.346,1.6958534715055078,50266112.0
1790104015.465,1.9469452923771828,50331648.0
1790104019.580,1.45269271864864,50413568.0
1790104023.711,1.6991111765957907,50446336.0
1790104027.833,1.6950223541644822,50479104.0
1790104031.954,1.6972939205983306,50495488.0
1790104036.086,1.9284507654536023,50511872.0
1790104040.235,1.4516199813894177,50577408.0
1790104044.368,1.9226248849227412,50577408.0
1790104048.529,1.683716689751728,50577408.0
1790104052.687,1.918437222760262,50593792.0
1790104056.857,1.6828760088041048,50610176.0
1790104061.016,1.9137322465606437,50593792.0
1790104065.197,1.436257836737218,50675712.0
1790104069.366,1.935129642327999,50741248.0
1790104073.508,1.4409605432515367,50757632.0
1790104077.672,1.6957043998139423,50970624.0
1790104081.800,1.4558523260449394,50757632.0
1790104085.915,1.691267395467616,50888704.0
1790104090.059,0.966989857025443,51183616.0
1790104094.197,1.2099442012102892,51150848.0
1790104098.330,0.7193547749014793,51019776.0
1790104102.498,0.47912154166345783,51036160.0
