t,service,latency_ms,status
1790104397.151,java-user-service,6.410,200
1790104397.156,java-product-service,4.904,200
1790104397.160,java-order-service,4.134,200
1790104397.678,java-user-service,11.708,200
1790104397.687,java-product-service,9.196,200
1790104397.694,java-order-service,6.409,200
1790104398.211,java-user-service,11.777,200
1790104398.220,java-product-service,8.741,200
1790104398.227,java-order-service,7.500,200
1790104398.749,java-user-service,12.312,200
1790104398.758,java-product-service,8.940,200
1790104398.765,java-order-service,7.550,200
1790104399.275,java-user-service,3.397,200
1790104399.278,java-product-service,2.741,200
1790104399.281,java-order-service,3.157,200
1790104399.793,java-user-service,5.137,200
1790104399.796,java-product-service,2.872,200
1790104399.800,java-order-service,3.708,200
1790104400.313,java-user-service,3.402,200
1790104400.316,java-product-service,2.836,200
1790104400.319,java-order-service,3.211,200
1790104400.833,java-user-service,3.953,200
1790104400.837,java-product-service,3.758,200
1790104400.841,java-order-service,3.491,200
1790104401.354,java-user-service,3.100,200
1790104401.357,java-product-service,3.179,200
1790104401.362,java-order-service,5.066,200
1790104401.872,java-user-service,3.286,200
1790104401.875,java-product-service,2.647,200
1790104401.877,java-order-service,2.748,200
1790104402.390,java-user-service,2.905,200
1790104402.393,java-product-service,2.902,200
1790104402.396,java-order-service,3.012,200
1790104402.908,java-user-service,2.686,200
1790104402.911,java-product-service,2.634,200
1790104402.915,java-order-service,4.095,200
1790104403.466,java-user-service,46.090,200
1790104403.468,java-product-service,2.609,200
1790104403.471,java-order-service,2.456,200
1790104403.995,java-user-service,19.541,200
1790104403.999,java-product-service,3.215,200
1790104404.002,java-order-service,2.980,200
1790104404.631,java-user-service,123.365,200
1790104404.635,java-product-service,3.089,200
1790104404.638,java-order-service,3.257,200
1790104405.151,java-user-service,3.131,200
1790104405.154,java-product-service,2.941,200
1790104405.157,java-order-service,2.748,200
1790104405.720,java-user-service,61.690,200
1790104405.723,java-product-service,3.123,200
1790104405.726,java-order-service,2.913,200
1790104406.229,java-user-service,2.595,200
