t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790104142.132,java-order-service,1.9,273049190.4,25.43,35
1790104142.132,java-user-service,27.21,357040128.0,33.25,39
1790104142.132,java-product-service,3.82,342045491.2,31.85,38
1790104142.132,research-postgres,0.06,136105164.8,12.68,43
1790104142.132,research-redis,0.76,40202403.84,7.49,8
1790104146.248,java-order-service,2.21,276509491.2,25.75,36
1790104146.248,java-user-service,10.03,357564416.0,33.30,39
1790104146.248,java-product-service,4.85,345505792.0,32.18,38
1790104146.248,research-postgres,0.22,136839168.0,12.75,43
1790104146.248,research-redis,0.9,40412119.04,7.53,8
1790104150.422,java-order-service,2.53,276614348.8,25.76,36
1790104150.422,java-user-service,14.37,358088704.0,33.35,39
1790104150.422,java-product-service,4.51,346134937.6,32.24,38
1790104150.422,research-postgres,0.18,136629452.8,12.73,43
1790104150.422,research-redis,1.03,40265318.4,7.50,8
1790104154.636,java-order-service,4.01,276928921.6,25.79,36
1790104154.636,java-user-service,24.94,357878988.8,33.33,39
1790104154.636,java-product-service,1.71,345925222.4,32.21,38
1790104154.636,research-postgres,0.26,136839168.0,12.75,43
1790104154.636,research-redis,0.71,40149975.04,7.48,8
1790104158.797,java-order-service,3.18,277453209.6,25.84,36
1790104158.797,java-user-service,8.54,358717849.6,33.41,39
1790104158.797,java-product-service,6.9,346344652.8,32.26,38
1790104158.797,research-postgres,1.14,136734310.4,12.73,43
1790104158.797,research-redis,0.96,39636172.8,7.38,8
1790104162.948,java-order-service,5.76,279026073.6,25.99,37
1790104162.948,java-user-service,19.37,358508134.4,33.39,39
1790104162.948,java-product-service,2.82,346554368.0,32.28,38
1790104162.948,research-postgres,0.28,136839168.0,12.75,43
1790104162.948,research-redis,0.81,39824916.48,7.42,8
1790104167.094,java-order-service,5.93,280389222.4,26.12,37
1790104167.094,java-user-service,12.28,359032422.4,33.44,40
1790104167.094,java-product-service,6.71,346973798.4,32.31,38
1790104167.094,research-postgres,0.36,136629452.8,12.73,43
1790104167.094,research-redis,0.67,40034631.68,7.46,8
1790104171.234,java-order-service,8.81,281647513.6,26.23,37
1790104171.234,java-user-service,22.16,360290713.6,33.55,40
1790104171.234,java-product-service,3.49,347393228.8,32.35,38
1790104171.234,research-postgres,0.46,136944025.6,12.75,43
1790104171.234,research-redis,0.56,40212889.6,7.49,8
1790104175.370,java-order-service,4.57,282591232.0,26.32,36
1790104175.370,java-user-service,36.3,360605286.4,33.58,39
1790104175.370,java-product-service,8.31,347078656.0,32.33,38
1790104175.370,research-postgres,0.7,136734310.4,12.74,43
1790104175.370,research-redis,0.48,40275804.16,7.50,8
1790104179.507,java-order-service,4.55,283430092.8,26.40,37
1790104179.507,java-user-service,14.81,364380160.0,33.93,40
1790104179.507,java-product-service,1.77,347498086.4,32.36,38
1790104179.507,research-postgres,1.95,136944025.6,12.75,43
1790104179.507,research-redis,1.18,40013660.16,7.45,8
1790104183.640,java-order-service,3.56,285736960.0,26.61,36
1790104183.640,java-user-service,33.36,366687027.2,34.15,39
1790104183.640,java-product-service,3.67,347707801.6,32.38,38
1790104183.640,research-postgres,0.39,137153740.8,12.77,43
1790104183.640,research-redis,0.39,40558919.68,7.56,8
1790104187.743,java-order-service,7.31,286470963.2,26.68,37
1790104187.743,java-user-service,35.24,366162739.2,34.10,40
1790104187.743,java-product-service,4.1,348022374.4,32.41,38
1790104187.743,research-postgres,1.96,137363456.0,12.79,43
1790104187.743,research-redis,0.43,40349204.48,7.52,8
1790104191.836,java-order-service,7.78,287204966.4,26.75,37
1790104191.836,java-user-service,49.24,366687027.2,34.15,39
1790104191.836,java-product-service,3.22,348232089.6,32.43,38
1790104191.836,research-postgres,0.79,137363456.0,12.79,43
1790104191.836,research-redis,0.4,40076574.72,7.47,8
1790104195.952,java-order-service,6.49,289721548.8,26.98,37
1790104195.952,java-user-service,55.71,367945318.4,34.27,40
1790104195.952,java-product-service,3.88,351272960.0,32.72,38
1790104195.952,research-postgres,0.64,139146035.2,12.96,44
1790104195.952,research-redis,0.53,40003174.4,7.45,8
1790104200.070,java-order-service,6.06,290350694.4,27.04,37
1790104200.070,java-user-service,83.59,368155033.6,34.28,40
1790104200.070,java-product-service,3.45,351377817.6,32.72,38
1790104200.070,research-postgres,0.83,138516889.6,12.90,44
1790104200.070,research-redis,0.61,39678115.84,7.39,8
1790104204.183,java-order-service,8.11,291504128.0,27.15,37
1790104204.183,java-user-service,57.12,367840460.8,34.26,40
1790104204.183,java-product-service,4.85,351482675.2,32.74,38
1790104204.183,research-postgres,0.82,139775180.8,13.02,44
1790104204.183,research-redis,0.45,39887831.04,7.43,8
