t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790114244.061,java-order-service,2.96,324219699.2,30.20,35
1790114244.061,java-product-service,5.4,353474969.6,32.92,38
1790114244.061,java-user-service,24.7,378955366.4,35.30,39
1790114244.061,research-postgres,0.08,138831462.4,12.93,44
1790114244.061,research-redis,0.72,7655653.376,1.43,8
1790114248.176,java-order-service,2.04,324534272.0,30.22,35
1790114248.176,java-product-service,5.41,354208972.8,32.99,38
1790114248.176,java-user-service,11.58,379165081.6,35.32,39
1790114248.176,research-postgres,0.16,138936320.0,12.94,44
1790114248.176,research-redis,1.07,8249147.392,1.54,8
1790114252.318,java-order-service,1.84,326107136.0,30.37,35
1790114252.318,java-product-service,14.44,354208972.8,32.99,38
1790114252.318,java-user-service,11.61,379689369.6,35.37,39
1790114252.318,research-postgres,0.1,139146035.2,12.96,44
1790114252.318,research-redis,0.96,8122269.696,1.51,8
1790114256.453,java-order-service,1.67,322227404.8,30.01,35
1790114256.453,java-product-service,12.02,354628403.2,33.02,38
1790114256.453,java-user-service,9.93,379899084.8,35.39,39
1790114256.453,research-postgres,0.15,139041177.6,12.95,44
1790114256.453,research-redis,2.1,7442792.448,1.39,8
1790114260.608,java-order-service,1.55,322227404.8,30.01,35
1790114260.608,java-product-service,12.32,354942976.0,33.06,38
1790114260.608,java-user-service,15.91,380528230.4,35.44,39
1790114260.608,research-postgres,1.52,139355750.4,12.97,44
1790114260.608,research-redis,1.0,7544504.32,1.41,8
1790114264.765,java-order-service,1.56,323380838.4,30.11,35
1790114264.765,java-product-service,12.19,355047833.6,33.06,38
1790114264.765,java-user-service,24.07,384617676.8,35.82,39
1790114264.765,research-postgres,0.12,139041177.6,12.95,44
1790114264.765,research-redis,0.97,7417626.624,1.38,8
1790114268.913,java-order-service,2.58,324009984.0,30.17,35
1790114268.913,java-product-service,14.14,355152691.2,33.07,38
1790114268.913,java-user-service,21.1,384617676.8,35.82,39
1790114268.913,research-postgres,0.09,139250892.8,12.97,44
1790114268.913,research-redis,0.82,7348420.608,1.37,8
1790114273.066,java-order-service,2.94,324219699.2,30.19,35
1790114273.066,java-product-service,21.65,355572121.6,33.11,38
1790114273.066,java-user-service,22.84,387343974.4,36.08,39
1790114273.066,research-postgres,0.13,139250892.8,12.96,44
1790114273.066,research-redis,1.2,7815036.928,1.46,8
1790114277.170,java-order-service,2.01,323695411.2,30.15,35
1790114277.170,java-product-service,22.18,356515840.0,33.21,38
1790114277.170,java-user-service,25.79,393950003.2,36.69,39
1790114277.170,research-postgres,0.24,139146035.2,12.96,44
1790114277.170,research-redis,1.7,7667187.712,1.43,8
1790114281.289,java-order-service,0.9,324009984.0,30.17,35
1790114281.289,java-product-service,47.12,361653862.4,33.68,38
1790114281.289,java-user-service,32.15,383569100.8,35.72,39
1790114281.289,research-postgres,0.05,138936320.0,12.94,44
1790114281.289,research-redis,1.52,7294943.232,1.36,8
1790114285.393,java-order-service,1.1,324114841.6,30.19,35
1790114285.393,java-product-service,30.12,354838118.4,33.05,38
1790114285.393,java-user-service,34.17,391013990.4,36.42,39
1790114285.393,research-postgres,0.08,138936320.0,12.94,44
1790114285.393,research-redis,2.1,7102005.248,1.32,8
1790114289.498,java-order-service,1.0,324324556.8,30.21,35
1790114289.498,java-product-service,50.5,358717849.6,33.41,38
1790114289.498,java-user-service,62.73,392796569.6,36.58,39
1790114289.498,research-postgres,0.07,139460608.0,12.99,44
1790114289.498,research-redis,2.92,7434403.84,1.38,8
1790114293.589,java-order-service,0.69,325373132.8,30.31,35
1790114293.589,java-product-service,32.06,364799590.4,33.98,38
1790114293.589,java-user-service,55.93,392796569.6,36.58,39
1790114293.589,research-postgres,0.6,139460608.0,12.99,44
1790114293.589,research-redis,3.12,7065305.088,1.32,8
1790114297.695,java-order-service,3.45,326002278.4,30.36,35
1790114297.695,java-product-service,26.76,366896742.4,34.17,38
1790114297.695,java-user-service,46.95,389860556.8,36.31,39
1790114297.695,research-postgres,0.02,139250892.8,12.97,44
1790114297.695,research-redis,3.3,7810842.624,1.45,8
1790114301.817,java-order-service,1.15,326316851.2,30.39,35
1790114301.817,java-product-service,24.94,368469606.4,34.32,38
1790114301.817,java-user-service,33.49,390384844.8,36.36,39
1790114301.817,research-postgres,0.34,139146035.2,12.96,44
1790114301.817,research-redis,2.76,7557087.232,1.41,8
1790114305.979,java-order-service,1.54,326316851.2,30.39,35
1790114305.979,java-product-service,19.0,372244480.0,34.67,39
1790114305.979,java-user-service,27.52,389860556.8,36.31,40
1790114305.979,research-postgres,1.7,139355750.4,12.98,44
1790114305.979,research-redis,3.2,7483686.912,1.39,8
1790114310.064,java-order-service,0.98,326316851.2,30.39,35
1790114310.064,java-product-service,23.24,372349337.6,34.68,39
1790114310.064,java-user-service,34.43,390489702.4,36.37,39
1790114310.064,research-postgres,0.1,139250892.8,12.97,44
1790114310.064,research-redis,2.98,7876902.912,1.47,8
1790114314.166,java-order-service,10.14,326945996.8,30.45,35
1790114314.166,java-product-service,21.71,372873625.6,34.73,38
1790114314.166,java-user-service,42.47,390804275.2,36.39,39
1790114314.166,research-postgres,1.07,138831462.4,12.93,44
1790114314.166,research-redis,3.43,7765753.856,1.45,8
1790114318.313,java-order-service,1.52,326945996.8,30.45,35
1790114318.313,java-product-service,20.84,373083340.8,34.74,38
1790114318.313,java-user-service,37.37,390175129.6,36.34,39
1790114318.313,research-postgres,0.06,138936320.0,12.94,44
1790114318.313,research-redis,2.98,7454326.784,1.39,8
1790114322.450,java-order-service,0.9,327260569.6,30.47,35
1790114322.450,java-product-service,22.4,373188198.4,34.75,38
1790114322.450,java-user-service,44.14,390279987.2,36.35,39
1790114322.450,research-postgres,0.05,139041177.6,12.95,44
1790114322.450,research-redis,3.41,7761559.552,1.45,8
1790114326.587,java-order-service,1.63,327784857.6,30.53,35
1790114326.587,java-product-service,25.78,372663910.4,34.71,38
1790114326.587,java-user-service,30.01,390699417.6,36.39,39
1790114326.587,research-postgres,0.52,139146035.2,12.96,44
1790114326.587,research-redis,3.26,7864320.0,1.46,8
1790114330.714,java-order-service,1.65,327260569.6,30.48,35
1790114330.714,java-product-service,18.89,372663910.4,34.71,38
1790114330.714,java-user-service,28.29,393216000.0,36.62,39
1790114330.714,research-postgres,0.08,138936320.0,12.94,44
1790114330.714,research-redis,2.94,7426015.232,1.38,8
1790114334.821,java-order-service,1.54,328099430.4,30.56,35
1790114334.821,java-product-service,49.66,375599923.2,34.98,39
1790114334.821,java-user-service,30.56,403806617.6,37.60,41
1790114334.821,research-postgres,3.24,142501478.4,13.27,45
1790114334.821,research-redis,2.91,7471104.0,1.39,8
1790114338.931,java-order-service,1.09,327784857.6,30.53,35
1790114338.931,java-product-service,22.44,375285350.4,34.95,39
1790114338.931,java-user-service,37.96,394579148.8,36.75,39
1790114338.931,research-postgres,0.07,141872332.8,13.21,45
1790114338.931,research-redis,3.32,7385120.768,1.38,8
1790114343.048,java-order-service,2.46,327784857.6,30.53,35
1790114343.048,java-product-service,18.94,374027059.2,34.83,38
1790114343.048,java-user-service,25.19,394474291.2,36.73,39
1790114343.048,research-postgres,0.08,142186905.6,13.24,45
1790114343.048,research-redis,2.7,7765753.856,1.45,8
1790114347.221,java-order-service,2.72,327889715.2,30.54,35
1790114347.221,java-product-service,12.62,373922201.6,34.83,38
1790114347.221,java-user-service,15.62,394159718.4,36.71,39
1790114347.221,research-postgres,1.87,141977190.4,13.23,45
1790114347.221,research-redis,1.75,7831814.144,1.46,8
1790114351.335,java-order-service,2.6,327889715.2,30.54,35
1790114351.335,java-product-service,4.33,377697075.2,35.17,38
1790114351.335,java-user-service,7.03,394474291.2,36.74,39
1790114351.335,research-postgres,0.12,142082048.0,13.23,45
1790114351.335,research-redis,1.22,7114588.16,1.33,8
1790114355.481,java-order-service,2.95,328833433.6,30.62,36
1790114355.481,java-product-service,14.38,377172787.2,35.13,38
1790114355.481,java-user-service,6.28,394054860.8,36.70,39
1790114355.481,research-postgres,0.08,141872332.8,13.21,45
1790114355.481,research-redis,1.33,7495221.248,1.40,8
1790114359.623,java-order-service,1.79,328728576.0,30.62,36
1790114359.623,java-product-service,16.59,380003942.4,35.39,38
1790114359.623,java-user-service,8.79,394264576.0,36.72,39
1790114359.623,research-postgres,0.1,141557760.0,13.18,45
1790114359.623,research-redis,1.04,7049576.448,1.31,8
1790114363.781,java-order-service,2.14,329043148.8,30.64,36
1790114363.781,java-product-service,8.31,379374796.8,35.33,38
