t,k6_cpu_percent_of_one_core,k6_rss_bytes
1790101771.783,0.0,0.0
1790101774.889,5.012215457860016,73760768.0
1790101779.079,1.9225986662766585,76742656.0
1790101783.238,2.6400250261771783,80609280.0
1790101787.407,4.558564232422446,85671936.0
1790101791.575,3.610642859614711,86245376.0
1790101795.729,5.271551850708003,86392832.0
1790101799.896,4.361989792602105,83443712.0
1790101804.029,7.233198561397973,83771392.0
1790101808.177,15.814145258704745,89096192.0
1790101812.278,20.149739575872193,100925440.0
1790101816.404,26.036350598927026,108068864.0
1790101820.514,27.701294308830036,114606080.0
1790101824.621,26.625983238630802,115916800.0
1790101828.762,27.099276822935824,117489664.0
1790101832.932,25.728915502749768,118964224.0
1790101837.081,29.03047837962337,119128064.0
1790101841.189,25.463539336747093,119242752.0
1790101845.304,26.281748501469536,121405440.0
1790101849.413,26.544453799423806,121454592.0
1790101853.520,26.06957831509016,125435904.0
1790101857.625,25.321034638187463,125370368.0
1790101861.741,26.578426281090273,125386752.0
1790101865.870,25.363643023369942,129122304.0
1790101870.010,21.241994558094497,129122304.0
1790101874.162,14.843636928630804,129138688.0
1790101878.339,6.937183250106189,128581632.0
1790101882.519,6.461203665841706,128598016.0
1790101886.698,4.085870524229381,128598016.0
1790101890.859,4.334600322975935,128106496.0
1790101895.012,6.001424326379645,128122880.0
1790101899.177,5.020809877955683,124796928.0
1790101903.350,4.342852725078892,121815040.0
1790101907.505,6.491562749460698,121946112.0
1790101911.664,3.866321082804838,121896960.0
1790101916.837,2.8825601656744273,121782272.0
1790101920.992,3.1380016967070907,121765888.0
