t,service,latency_ms
1790098049.934,java-user-service,9.160
1790098049.946,java-product-service,10.565
1790098049.956,java-order-service,9.186
1790098054.989,java-user-service,20.990
1790098055.005,java-product-service,11.507
1790098055.018,java-order-service,8.188
1790098060.041,java-user-service,18.659
1790098060.057,java-product-service,12.430
1790098060.072,java-order-service,10.116
1790098065.104,java-user-service,18.599
1790098065.132,java-product-service,22.637
1790098065.143,java-order-service,6.914
1790098070.166,java-user-service,18.687
1790098070.182,java-product-service,13.268
1790098070.196,java-order-service,10.555
1790098075.223,java-user-service,16.837
1790098075.242,java-product-service,13.020
1790098075.257,java-order-service,9.197
1790098080.276,java-user-service,8.034
1790098080.286,java-product-service,5.866
1790098080.295,java-order-service,5.615
1790098085.307,java-user-service,8.722
1790098085.319,java-product-service,6.426
1790098085.328,java-order-service,5.816
1790098090.342,java-user-service,6.347
1790098090.350,java-product-service,5.116
1790098090.358,java-order-service,4.375
1790098095.401,java-user-service,37.509
1790098095.415,java-product-service,9.781
1790098095.425,java-order-service,7.547
1790098100.439,java-user-service,6.520
1790098100.449,java-product-service,6.413
1790098100.460,java-order-service,8.453
1790098105.477,java-user-service,6.587
1790098105.485,java-product-service,5.141
1790098105.495,java-order-service,6.596
1790098110.510,java-user-service,5.758
1790098110.523,java-product-service,6.289
1790098110.534,java-order-service,7.008
1790098115.559,java-user-service,16.595
1790098115.574,java-product-service,10.873
1790098115.587,java-order-service,7.912
1790098120.615,java-user-service,15.759
1790098120.630,java-product-service,8.891
1790098120.642,java-order-service,7.425
1790098125.667,java-user-service,18.029
1790098125.686,java-product-service,13.117
1790098125.699,java-order-service,10.292
1790098130.721,java-user-service,16.682
1790098130.739,java-product-service,12.322
1790098130.754,java-order-service,10.175
1790098135.782,java-user-service,19.656
1790098135.799,java-product-service,11.784
1790098135.811,java-order-service,7.899
1790098140.835,java-user-service,17.701
1790098140.849,java-product-service,10.505
1790098140.859,java-order-service,6.419
1790098145.882,java-user-service,15.152
1790098145.894,java-product-service,9.137
1790098145.906,java-order-service,6.810
1790098150.935,java-user-service,16.761
1790098150.953,java-product-service,11.957
1790098150.969,java-order-service,10.502
1790098156.000,java-user-service,17.571
1790098156.020,java-product-service,16.916
1790098156.031,java-order-service,6.296
1790098161.055,java-user-service,17.026
1790098161.070,java-product-service,10.485
1790098161.084,java-order-service,9.192
1790098166.102,java-user-service,14.811
1790098166.117,java-product-service,9.292
1790098166.128,java-order-service,6.490
1790098171.137,java-user-service,4.679
1790098171.147,java-product-service,4.293
1790098171.156,java-order-service,4.480
1790098176.201,java-user-service,33.122
1790098176.211,java-product-service,6.707
1790098176.220,java-order-service,7.186
1790098181.230,java-user-service,4.858
1790098181.240,java-product-service,4.459
1790098181.250,java-order-service,7.739
1790098186.266,java-user-service,11.552
1790098186.283,java-product-service,12.752
1790098186.295,java-order-service,7.018
1790098191.325,java-user-service,18.466
1790098191.340,java-product-service,12.071
1790098191.355,java-order-service,11.683
1790098196.374,java-user-service,15.828
1790098196.393,java-product-service,12.532
1790098196.407,java-order-service,8.939
1790098201.435,java-user-service,19.336
1790098201.454,java-product-service,14.068
1790098201.466,java-order-service,9.771
1790098206.487,java-user-service,12.198
1790098206.502,java-product-service,11.949
1790098206.514,java-order-service,7.347
1790098211.542,java-user-service,23.199
1790098211.553,java-product-service,7.918
1790098211.560,java-order-service,5.431
1790098216.575,java-user-service,10.600
1790098216.602,java-product-service,20.491
1790098216.613,java-order-service,5.485
1790098221.637,java-user-service,15.535
1790098221.652,java-product-service,11.295
1790098221.667,java-order-service,10.156
1790098226.698,java-user-service,21.402
1790098226.711,java-product-service,8.150
1790098226.724,java-order-service,8.610
1790098231.742,java-user-service,8.128
1790098231.754,java-product-service,6.181
1790098231.766,java-order-service,6.192
1790098236.784,java-user-service,5.864
1790098236.792,java-product-service,4.014
1790098236.800,java-order-service,4.445
1790098241.814,java-user-service,3.851
1790098241.824,java-product-service,3.940
1790098241.833,java-order-service,4.156
1790098246.850,java-user-service,4.526
1790098246.858,java-product-service,4.979
1790098246.867,java-order-service,3.998
1790098251.895,java-user-service,23.183
1790098251.903,java-product-service,5.173
1790098251.911,java-order-service,5.018
1790098256.929,java-user-service,15.687
1790098256.941,java-product-service,8.854
1790098256.952,java-order-service,6.662
1790098261.975,java-user-service,11.206
1790098261.990,java-product-service,8.283
1790098262.002,java-order-service,7.900
1790098267.022,java-user-service,13.974
1790098267.039,java-product-service,10.624
1790098267.053,java-order-service,10.817
1790098272.072,java-user-service,13.553
1790098272.087,java-product-service,9.751
1790098272.100,java-order-service,10.280
1790098277.134,java-user-service,20.644
1790098277.149,java-product-service,8.151
1790098277.158,java-order-service,5.680
1790098282.182,java-user-service,14.674
1790098282.197,java-product-service,10.602
1790098282.211,java-order-service,9.664
1790098287.235,java-user-service,11.182
1790098287.246,java-product-service,5.371
1790098287.272,java-order-service,21.605
1790098292.299,java-user-service,15.053
1790098292.316,java-product-service,11.449
1790098292.328,java-order-service,9.301
